725128, "STATE COLLEGE [PENN STATE - SURFRAD]", PA, -5.0, 40.72, -77.93, 376.0 
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code)
01/04/2005,05:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,6.0,A,7,6.0,A,7,100,A,7,969,E,9,50,A,7,1.5,A,7,4800,B,7,60,A,7,2.5,E,8,0.114,F,8,0.18,F,8,3,1,D,9,61,C,8
01/04/2005,06:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,6.0,A,7,6.0,A,7,100,A,7,969,E,9,30,A,7,3.6,A,7,6400,B,7,210,A,7,2.3,E,8,0.114,F,8,0.18,F,8,0,1,D,9,63,C,8
01/04/2005,07:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,6.0,A,7,6.0,A,7,100,A,7,969,E,9,50,A,7,2.6,A,7,16100,B,7,630,A,7,2.2,E,8,0.114,F,8,0.18,F,8,0,1,D,9,53,C,8
01/04/2005,08:00,15,531,70.51248370599754,2,9,1180.4820741922013,2,21,3.6680098993643213,2,9,0,2,9,0,2,21,0,2,9,0,2,25,10,E,9,10,A,7,6.0,A,7,5.0,A,7,93,A,7,969,E,9,30,A,7,2.6,A,7,16100,B,7,360,A,7,2.0,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,09:00,189,1415,258.71098405933606,2,9,1180.4820741922013,2,21,14.684288588454137,2,9,68,2,9,1,2,21,68,2,9,182,2,25,10,E,9,10,A,7,6.0,A,7,5.0,A,7,93,A,7,969,E,9,60,A,7,2.1,A,7,16100,B,7,540,A,7,1.8,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,10:00,382,1415,410.47806401639997,2,9,1180.4820741922013,2,21,23.624641265535956,2,9,90,2,9,0,2,21,90,2,9,300,2,25,10,E,9,10,A,7,6.0,A,7,5.0,A,7,93,A,7,969,E,9,60,A,7,3.1,A,7,16100,B,7,780,A,7,1.7,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,11:00,527,1415,513.2323227218484,2,9,1180.4820741922013,2,21,29.680350276612558,2,9,120,2,9,0,2,21,120,2,9,424,2,25,10,E,9,10,A,7,6.0,A,7,4.0,A,7,87,A,7,969,E,9,10,A,7,2.6,A,7,16100,B,7,420,A,7,1.8,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,12:00,611,1415,559.7198718210057,2,9,1180.4820741922013,2,21,32.42028867353838,2,9,203,2,9,10,2,21,199,2,9,666,2,25,10,E,9,10,A,7,7.0,A,7,4.0,A,7,81,A,7,969,E,9,30,A,7,2.6,A,7,16100,B,7,840,A,7,1.8,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,13:00,630,1415,546.7193917709385,2,9,1180.4820741922013,2,21,31.654040543819974,2,9,177,2,9,0,2,21,177,2,9,624,2,25,10,E,9,10,A,7,7.0,A,7,4.0,A,7,81,A,7,969,E,9,50,A,7,2.1,A,7,16100,B,7,360,A,7,1.9,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,14:00,582,1415,475.1298015919552,2,9,1180.4820741922013,2,21,27.434711855591843,2,9,201,2,9,19,2,21,194,2,9,632,2,25,10,E,9,10,A,7,8.0,A,7,4.0,A,7,76,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,900,A,7,1.9,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,15:00,471,1415,349.9352892999311,2,9,1180.4820741922013,2,21,20.05727546573138,2,9,185,2,9,50,2,21,168,2,9,393,2,25,10,E,9,10,A,7,8.0,A,7,4.0,A,7,76,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,900,A,7,2.0,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,16:00,303,1415,180.2232659071517,2,9,1180.4820741922013,2,21,10.067408040713246,2,9,101,2,9,28,2,21,95,2,9,211,2,25,10,E,9,10,A,7,8.0,A,7,5.0,A,7,81,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,900,A,7,2.0,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,17:00,95,1332,0.0,2,9,0.0,2,21,0.0,2,9,22,2,9,8,2,21,21,2,9,47,2,25,10,E,9,10,A,7,7.0,A,7,4.0,A,7,81,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,900,A,7,1.9,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,18:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,7.0,A,7,4.0,A,7,81,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,900,A,7,1.9,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,19:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,7.0,A,7,4.0,A,7,81,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,780,A,7,1.8,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,20:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,6.0,A,7,5.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,780,A,7,1.8,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,21:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,5.0,A,7,4.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,2100,A,7,1.8,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,22:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,5.0,A,7,4.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,11300,B,7,810,A,7,1.9,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,23:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,5.0,A,7,4.0,A,7,93,A,7,969,E,9,40,A,7,3.1,A,7,8000,B,7,810,A,7,1.9,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/04/2005,24:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,5.0,A,7,4.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,660,A,7,1.9,E,8,0.114,F,8,0.18,F,8,0,1,D,9,0,C,8
01/05/2005,01:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,5.0,A,7,4.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,450,A,7,2.0,E,8,0.119,F,8,0.18,F,8,9,1,D,9,0,C,8
01/05/2005,02:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,5.0,A,7,4.0,A,7,93,A,7,969,E,9,30,A,7,1.5,A,7,11300,B,7,390,A,7,2.1,E,8,0.119,F,8,0.18,F,8,12,1,D,9,0,C,8
01/05/2005,03:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,4.0,A,7,4.0,A,7,100,A,7,969,E,9,0,A,7,0.0,A,7,3200,B,7,210,A,7,2.2,E,8,0.119,F,8,0.18,F,8,30,1,D,9,61,C,8
01/05/2005,04:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,B,8,10,B,8,3.6,B,8,3.0,B,8,96,A,7,969,E,9,20,B,8,1.6,B,8,3600,C,8,135,B,8,2.3,E,8,0.119,F,8,0.18,F,8,3,1,D,9,61,C,8
01/05/2005,05:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,4.0,A,7,3.0,A,7,93,A,7,969,E,9,40,A,7,3.1,A,7,4000,B,7,60,A,7,2.3,E,8,0.119,F,8,0.18,F,8,54,1,D,9,61,C,8
01/05/2005,06:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,3.0,A,7,3.0,A,7,100,A,7,969,E,9,40,A,7,3.6,A,7,4800,B,7,180,A,7,2.3,E,8,0.119,F,8,0.18,F,8,18,1,D,9,61,C,8
01/05/2005,07:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,2.0,A,7,2.0,A,7,100,A,7,969,E,9,30,A,7,5.7,A,7,8000,B,7,210,A,7,2.4,E,8,0.119,F,8,0.18,F,8,24,1,D,9,63,C,8
01/05/2005,08:00,15,531,70.74424282522416,2,9,1180.4663123428072,2,21,3.6812981093200534,2,9,0,2,9,0,2,21,0,2,9,0,2,25,10,E,9,10,A,7,2.0,A,7,2.0,A,7,100,A,7,969,E,9,30,A,7,4.1,A,7,6400,B,7,270,A,7,2.3,E,8,0.119,F,8,0.18,F,8,3,1,D,9,65,C,8
01/05/2005,09:00,189,1415,259.35468039083827,2,9,1180.4663123428072,2,21,14.722192165160806,2,9,47,2,9,0,2,21,47,2,9,143,2,25,10,E,9,10,A,7,2.0,A,7,2.0,A,7,100,A,7,969,E,9,20,A,7,3.6,A,7,11300,B,7,510,A,7,2.3,E,8,0.119,F,8,0.18,F,8,0,1,D,9,53,C,8
01/05/2005,10:00,383,1415,411.58530236699863,2,9,1180.4663123428072,2,21,23.68989667584242,2,9,120,2,9,3,2,21,119,2,9,368,2,25,10,E,9,10,A,7,2.0,A,7,1.0,A,7,93,A,7,969,E,9,50,A,7,4.1,A,7,8000,B,7,390,A,7,2.3,E,8,0.119,F,8,0.18,F,8,0,1,D,9,61,C,8
01/05/2005,11:00,528,1415,514.8281786542101,2,9,1180.4663123428072,2,21,29.774414465014445,2,9,92,2,9,0,2,21,92,2,9,337,2,25,10,E,9,10,A,7,1.0,A,7,1.0,A,7,100,A,7,969,E,9,40,A,7,4.1,A,7,6400,B,7,150,A,7,2.2,E,8,0.119,F,8,0.18,F,8,0,1,D,9,61,C,8
01/05/2005,12:00,613,1415,561.7965949322344,2,9,1180.4663123428072,2,21,32.54269897556594,2,9,110,2,9,0,2,21,110,2,9,413,2,25,10,E,9,10,A,7,1.0,A,7,0.0,A,7,93,A,7,969,E,9,50,A,7,3.1,A,7,8000,B,7,210,A,7,2.2,E,8,0.119,F,8,0.18,F,8,0,1,D,9,51,C,8
01/05/2005,13:00,633,1415,549.2363920126601,2,9,1180.4663123428072,2,21,31.80239953639432,2,9,153,2,9,0,2,21,153,2,9,555,2,25,10,E,9,10,A,7,1.0,A,7,0.0,A,7,93,A,7,969,E,9,20,A,7,4.1,A,7,4000,B,7,150,A,7,2.2,E,8,0.119,F,8,0.18,F,8,6,1,D,9,51,C,8
01/05/2005,14:00,585,1415,478.015937450517,2,9,1180.4663123428072,2,21,27.604815240080143,2,9,83,2,9,0,2,21,83,2,9,314,2,25,10,E,9,10,A,7,0.0,A,7,0.0,A,7,100,A,7,969,E,9,30,A,7,2.6,A,7,6400,B,7,90,A,7,2.2,E,8,0.119,F,8,0.18,F,8,0,1,D,9,40,C,8
01/05/2005,15:00,474,1415,353.0919158091955,2,9,1180.4663123428072,2,21,20.24326163394386,2,9,101,2,9,0,2,21,101,2,9,353,2,25,10,E,9,10,A,7,0.0,A,7,0.0,A,7,100,A,7,969,E,9,40,A,7,4.6,A,7,6400,B,7,450,A,7,2.2,E,8,0.119,F,8,0.18,F,8,9,1,D,9,40,C,8
01/05/2005,16:00,307,1415,183.5157239590926,2,9,1180.4663123428072,2,21,10.260854036100483,2,9,41,2,9,0,2,21,41,2,9,140,2,25,10,E,9,10,A,7,0.0,A,7,0.0,A,7,100,A,7,969,E,9,40,A,7,3.1,A,7,6400,B,7,450,A,7,2.2,E,8,0.119,F,8,0.18,F,8,24,1,D,9,40,C,8
01/05/2005,17:00,99,1356,0.0,2,9,0.0,2,21,0.0,2,9,30,2,9,23,2,21,29,2,9,42,2,25,10,E,9,10,A,7,0.0,A,7,0.0,A,7,100,A,7,969,E,9,40,A,7,4.1,A,7,11300,B,7,450,A,7,2.2,E,8,0.119,F,8,0.18,F,8,0,1,D,9,40,C,8
01/05/2005,18:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,0.0,A,7,0.0,A,7,100,A,7,969,E,9,30,A,7,4.1,A,7,8000,B,7,450,A,7,2.1,E,8,0.119,F,8,0.18,F,8,0,1,D,9,40,C,8
01/05/2005,19:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,0.0,A,7,-1.0,A,7,92,A,7,969,E,9,40,A,7,3.6,A,7,8000,B,7,510,A,7,2.1,E,8,0.119,F,8,0.18,F,8,0,1,D,9,40,C,8
01/05/2005,20:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,0.0,A,7,-1.0,A,7,92,A,7,969,E,9,40,A,7,2.6,A,7,8000,B,7,150,A,7,2.2,E,8,0.119,F,8,0.18,F,8,0,1,D,9,0,C,8
01/05/2005,21:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,0.0,A,7,-1.0,A,7,92,A,7,969,E,9,40,A,7,2.6,A,7,8000,B,7,300,A,7,2.2,E,8,0.119,F,8,0.18,F,8,0,1,D,9,0,C,8
01/05/2005,22:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,0.0,A,7,-1.0,A,7,92,A,7,969,E,9,30,A,7,2.6,A,7,4000,B,7,420,A,7,2.3,E,8,0.119,F,8,0.18,F,8,0,1,D,9,71,C,8
01/05/2005,23:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,0.0,A,7,-1.0,A,7,92,A,7,969,E,9,10,A,7,2.1,A,7,4000,B,7,390,A,7,2.4,E,8,0.119,F,8,0.18,F,8,0,1,D,9,40,C,8
01/05/2005,24:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,0.0,A,7,0.0,A,7,100,A,7,969,E,9,20,A,7,1.5,A,7,4800,B,7,450,A,7,2.4,E,8,0.119,F,8,0.18,F,8,0,1,D,9,71,C,8
01/06/2005,01:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,0.0,A,7,0.0,A,7,100,A,7,969,E,9,30,A,7,1.5,A,7,11300,B,7,450,A,7,2.5,E,8,0.124,F,8,0.18,F,8,0,1,D,9,71,C,8
01/06/2005,02:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,1.0,A,7,0.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,11300,B,7,450,A,7,2.5,E,8,0.124,F,8,0.18,F,8,0,1,D,9,40,C,8
01/06/2005,03:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,1.0,A,7,0.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,8000,B,7,390,A,7,2.6,E,8,0.124,F,8,0.18,F,8,0,1,D,9,40,C,8
01/06/2005,04:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,1.0,A,7,0.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,6400,B,7,390,A,7,2.7,E,8,0.124,F,8,0.18,F,8,0,1,D,9,73,C,8
01/06/2005,05:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,1.0,A,7,0.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,6400,B,7,390,A,7,2.6,E,8,0.124,F,8,0.18,F,8,0,1,D,9,40,C,8
01/06/2005,06:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,1.0,A,7,0.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,11300,B,7,390,A,7,2.6,E,8,0.124,F,8,0.18,F,8,0,1,D,9,71,C,8
01/06/2005,07:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,B,8,10,B,8,0.9,B,8,-0.1,B,8,93,A,7,969,E,9,0,B,8,0.0,B,8,11300,C,8,405,B,8,2.5,E,8,0.124,F,8,0.18,F,8,0,1,D,9,40,C,8
01/06/2005,08:00,15,531,71.10833601098982,2,9,1180.4380062311914,2,21,3.702179674456403,2,9,0,2,9,0,2,21,0,2,9,0,2,25,10,E,9,10,A,7,1.0,A,7,0.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,11300,B,7,420,A,7,2.6,E,8,0.124,F,8,0.18,F,8,0,1,D,9,40,C,8
01/06/2005,09:00,190,1415,260.1392812710787,2,9,1180.4380062311914,2,21,14.768397474537409,2,9,47,2,9,0,2,21,47,2,9,144,2,25,10,E,9,10,A,7,1.0,A,7,0.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,8000,B,7,420,A,7,2.6,E,8,0.124,F,8,0.18,F,8,0,1,D,9,40,C,8
01/06/2005,10:00,384,1415,412.83456188794275,2,9,1180.4380062311914,2,21,23.76352738492352,2,9,68,2,9,0,2,21,68,2,9,235,2,25,10,E,9,10,A,7,1.0,A,7,0.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,2400,B,7,420,A,7,2.6,E,8,0.124,F,8,0.18,F,8,0,1,D,9,40,C,8
01/06/2005,11:00,530,1415,516.564077977426,2,9,1180.4380062311914,2,21,29.87673874503605,2,9,368,2,9,428,2,21,207,2,9,407,2,25,10,E,9,10,A,7,1.0,A,7,1.0,A,7,100,A,7,969,E,9,0,A,7,0.0,A,7,3200,B,7,420,A,7,2.6,E,8,0.124,F,8,0.18,F,8,3,1,D,9,71,C,8
01/06/2005,12:00,616,1415,564.0087014652514,2,9,1180.4380062311914,2,21,32.67309506621086,2,9,414,2,9,562,2,21,168,2,9,279,2,25,10,E,9,10,A,7,1.0,A,7,1.0,A,7,100,A,7,969,E,9,0,A,7,0.0,A,7,11300,B,7,270,A,7,2.5,E,8,0.124,F,8,0.18,F,8,15,1,D,9,40,C,8
01/06/2005,13:00,636,1415,551.8818052806946,2,9,1180.4380062311914,2,21,31.958333518712266,2,9,425,2,9,457,2,21,219,2,9,439,2,25,10,E,9,10,A,7,1.0,A,7,1.0,A,7,100,A,7,969,E,9,0,A,7,0.0,A,7,8000,B,7,390,A,7,2.5,E,8,0.124,F,8,0.18,F,8,30,1,D,9,40,C,8
01/06/2005,14:00,589,1415,481.0216966303806,2,9,1180.4380062311914,2,21,27.7819754058321,2,9,128,2,9,0,2,21,128,2,9,466,2,25,10,E,9,10,A,7,1.0,A,7,1.0,A,7,100,A,7,969,E,9,250,A,7,1.5,A,7,16100,B,7,330,A,7,2.2,E,8,0.124,F,8,0.18,F,8,3,1,D,9,40,C,8
01/06/2005,15:00,478,1415,356.3581664145457,2,9,1180.4380062311914,2,21,20.43571516864216,2,9,300,2,9,395,2,21,166,2,9,291,2,25,10,E,9,10,A,7,1.0,A,7,1.0,A,7,100,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,330,A,7,2.0,E,8,0.124,F,8,0.18,F,8,3,1,D,9,0,C,8
01/06/2005,16:00,311,1415,186.90755469154402,2,9,1180.4380062311914,2,21,10.460174753589428,2,9,183,2,9,400,2,21,95,2,9,118,2,25,10,E,9,10,A,7,2.0,A,7,1.0,A,7,93,A,7,969,E,9,0,A,7,0.0,A,7,16100,B,7,270,A,7,1.7,E,8,0.124,F,8,0.18,F,8,3,1,D,9,0,C,8
01/06/2005,17:00,102,1380,0.0,2,9,0.0,2,21,0.0,2,9,41,2,9,85,2,21,34,2,9,42,2,25,10,E,9,10,A,7,2.0,A,7,1.0,A,7,93,A,7,969,E,9,250,A,7,1.5,A,7,8000,B,7,270,A,7,1.5,E,8,0.124,F,8,0.18,F,8,15,1,D,9,0,C,8
01/06/2005,18:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,1.0,A,7,1.0,A,7,100,A,7,969,E,9,0,A,7,0.0,A,7,6400,B,7,150,A,7,1.4,E,8,0.124,F,8,0.18,F,8,15,1,D,9,10,C,8
01/06/2005,19:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,3.0,A,7,2.0,A,7,93,A,7,969,E,9,200,A,7,2.1,A,7,16100,B,7,840,A,7,1.2,E,8,0.124,F,8,0.18,F,8,0,1,D,9,10,C,8
01/06/2005,20:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,3.0,A,7,1.0,A,7,87,A,7,969,E,9,210,A,7,2.6,A,7,16100,B,7,1020,A,7,1.2,E,8,0.124,F,8,0.18,F,8,0,1,D,9,0,C,8
01/06/2005,21:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,3.0,A,7,0.0,A,7,81,A,7,969,E,9,270,A,7,4.6,A,7,16100,B,7,840,A,7,1.1,E,8,0.124,F,8,0.18,F,8,180,1,D,9,0,C,8
01/06/2005,22:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,3.0,A,7,0.0,A,7,81,A,7,969,E,9,260,A,7,7.2,A,7,16100,B,7,870,A,7,1.0,E,8,0.124,F,8,0.18,F,8,9,1,D,9,0,C,8
01/06/2005,23:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,2.0,A,7,-1.0,A,7,80,A,7,969,E,9,270,A,7,10.8,A,7,16100,B,7,780,A,7,1.0,E,8,0.124,F,8,0.18,F,8,0,1,D,9,0,C,8
01/06/2005,24:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,2.0,A,7,-2.0,A,7,73,A,7,969,E,9,270,A,7,6.7,A,7,16100,B,7,990,A,7,1.0,E,8,0.124,F,8,0.18,F,8,0,1,D,9,0,C,8
01/07/2005,01:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,1.0,A,7,-4.0,A,7,67,A,7,969,E,9,270,A,7,8.2,A,7,16100,B,7,1140,A,7,1.0,E,8,0.129,F,8,0.18,F,8,0,1,D,9,0,C,8
01/07/2005,02:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,1.0,A,7,-4.0,A,7,67,A,7,969,E,9,280,A,7,10.3,A,7,16100,B,7,900,A,7,1.0,E,8,0.129,F,8,0.18,F,8,0,1,D,9,0,C,8
01/07/2005,03:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,B,8,10,B,8,0.4,B,8,-4.5,B,8,67,A,7,969,E,9,280,B,8,8.3,B,8,16100,C,8,945,B,8,1.0,E,8,0.129,F,8,0.18,F,8,0,1,D,9,0,C,8
01/07/2005,04:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,0.0,A,7,-5.0,A,7,66,A,7,969,E,9,280,A,7,6.2,A,7,16100,B,7,990,A,7,1.0,E,8,0.129,F,8,0.18,F,8,0,1,D,9,0,C,8
01/07/2005,05:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,0.0,A,7,-5.0,A,7,66,A,7,969,E,9,280,A,7,7.7,A,7,16100,B,7,870,A,7,1.0,E,8,0.129,F,8,0.18,F,8,0,1,D,9,0,C,8
01/07/2005,06:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,-1.0,A,7,-6.0,A,7,66,A,7,969,E,9,290,A,7,5.7,A,7,16100,B,7,870,A,7,0.9,E,8,0.129,F,8,0.18,F,8,0,1,D,9,0,C,8
01/07/2005,07:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,-1.0,A,7,-5.0,A,7,71,A,7,969,E,9,270,A,7,4.6,A,7,16100,B,7,810,A,7,0.9,E,8,0.129,F,8,0.18,F,8,0,1,D,9,0,C,8
01/07/2005,08:00,15,531,71.605444686147,2,9,1180.397165462037,2,21,3.730699817627965,2,9,0,2,9,0,2,21,0,2,9,0,2,25,10,E,9,10,A,7,-1.0,A,7,-5.0,A,7,71,A,7,969,E,9,270,A,7,4.1,A,7,16100,B,7,810,A,7,0.9,E,8,0.129,F,8,0.18,F,8,0,1,D,9,0,C,8
